id,features[0],features[1],features[2],features[3],features[4],features[5],features[6],features[7],features[8],features[9]
1297,-0.19528499,-0.46341762,-1.3876363,-0.80884767,-0.61513215,-0.3186034,0.2837592,-0.7737844,-0.09139451,0.12686315
1307,-0.16643596,-0.42675585,-1.2976615,-0.7697034,-0.90473855,-0.5366103,0.7360387,-0.38188925,-0.3325932,0.6620542
1317,-0.22295672,-0.6047451,-1.0051945,-0.62250346,-0.45396775,-0.663499,0.47014597,-0.12831132,-0.51405686,0.33823046
1327,0.5329096,-0.37311155,-0.5951976,-0.8204561,-0.46327114,-0.39860424,0.0773524,-0.78667027,-0.75113744,0.112945996
1337,0.355036,-0.940849,-0.8250033,-1.0558398,-0.9245105,-0.3532979,0.06982039,-0.38985643,-0.11384803,-0.24262464
1347,0.784171,-0.19490346,-0.8881418,-1.1131456,-0.7855361,-0.23396967,0.102782175,-0.86736345,-0.4387817,-0.0822409
1357,-0.34069005,-0.39509523,-1.0258533,-0.8457002,-0.7869598,-0.8421835,0.56558335,-0.5343733,-0.45781687,0.22693063
1367,0.25463763,-0.7583327,-0.7809805,-0.7979925,-0.2421011,-0.36683726,0.23201323,-0.32817656,-0.24177386,0.9551048
1377,-0.011361244,-0.5739892,-0.9449987,-0.7978749,-0.4650548,-0.26966146,0.022906594,-0.6626676,-0.09934675,0.17889889
1387,0.49194264,-0.5484803,-1.2311764,-0.98756087,-1.1065819,-0.25355124,0.34335664,-0.34523377,-0.683389,0.22449197
1397,0.120997034,-0.6582474,-0.9018791,-0.77938503,-0.6668221,-0.9119809,0.29808667,-0.47585222,-0.31831437,0.52890784
1407,0.2814771,-0.22673348,-0.8826677,-1.166187,-0.96522886,-0.17476271,0.025670905,-0.77573305,-0.26993334,0.4514567
1417,-0.13478702,-0.62087107,-0.32325768,-0.78794795,-0.5907619,-0.9056112,0.6642604,-0.38807017,0.24374568,0.047242835
1427,0.2017806,-0.834795,-0.6384113,-0.056564104,-0.193419,-0.2258819,-0.13049872,-0.8749631,-0.5628336,0.2711263
1437,-0.3289053,-0.6650387,-1.0770229,-0.52638835,-0.5777057,-0.566372,0.060496956,-0.6630213,-0.56797963,-0.07292676
1447,-0.044493806,-0.6068861,-0.8066597,-0.8293093,-0.53067166,-1.0640894,0.41499665,-0.45306218,-0.0671013,0.2249646
1457,-0.17001452,-0.613099,-0.96733904,-0.49911773,-0.38985628,-0.31317484,0.2016789,-0.6949624,-0.26778215,0.7130931
1477,-0.099884436,-0.57205236,-0.6042123,-0.7199768,-0.68152297,-0.64505064,0.44659612,-1.0428026,0.08694463,0.88712734
1487,0.1521701,-0.86193585,-0.67372763,-0.5820532,-0.585632,-0.42716193,0.11917128,-0.4512623,-0.2787364,0.9174099
1497,0.10582334,-0.833251,-0.63532066,-0.1469292,-0.21869569,-0.0052982094,-0.35596088,-0.90657866,0.14804778,0.74734664
1507,-0.46685052,-0.7046353,-0.94884104,-0.6125802,-0.35656095,-0.668387,0.9069503,-0.45495006,-0.39520454,0.5325347
1517,0.102541275,0.0037321108,-1.5600675,-0.652561,-0.9561297,-0.58409065,-0.1284949,-0.65135545,-0.13043618,0.007975423
1527,-0.575248,-0.7005942,-1.0774283,-0.85190874,-0.70944566,-0.31971493,0.08116401,-0.85158116,-0.13969217,0.06261636
1537,-0.11861624,-0.78077877,-1.1606262,-0.9927908,-0.8691213,-0.7078944,0.5438722,-0.20154482,-0.40960577,0.23863421
1547,0.12806429,-0.8582873,-0.75313216,-0.641899,-0.76151323,-0.27037883,0.56691265,-0.2335176,-0.58671886,0.70506394
1567,-0.0038945652,-0.12914157,-1.2585392,-0.5731215,-0.97542214,-0.8944603,-0.1183073,-0.563874,0.25530186,0.051973876
1587,0.016397636,-0.5008976,-1.310161,-0.7342182,-0.4975991,-0.13328725,0.14120466,-0.73813426,-0.46143475,-0.23093681
1597,-0.3201682,-0.7042968,-1.0523927,-0.54188585,-0.5007921,-0.33541676,0.102084965,-0.74862206,-0.51002,0.51717925
1617,-0.16348498,-0.5556629,-1.2419815,-0.91842985,-1.2182515,-0.6366069,0.37512612,-0.36075854,-0.38605288,0.05017486
1627,-0.09114516,-0.71485317,-0.7078284,-0.5514952,-0.7639513,-0.6743102,0.2380265,-0.6069479,-0.4571999,-0.25786307
1647,-0.17977351,-0.797048,-0.8807457,-0.35717198,-0.4063533,-0.46434554,0.11148259,-0.80911034,-0.42980766,0.11162774
1657,-0.38582775,-0.6346183,-0.7530207,-0.8105809,-0.7742043,-1.0667679,0.66886353,-0.50546277,0.6720154,0.0951453
1667,-0.30218986,-0.8655502,-0.8293252,-0.31814906,-0.49685374,-0.36511046,0.16284223,-0.6446452,-0.29885405,0.15931833
1677,-0.11499916,-0.5399667,-0.4236742,-0.8760343,-0.46180466,-0.6132036,0.30453247,-0.6092664,-0.37838235,0.41215575
1687,-0.38522634,-0.65330267,-0.94414836,-0.2796488,-0.47591567,-0.29180926,-0.06693976,-0.8692602,-0.5782758,0.462501
1707,0.3095896,-0.6355709,-0.5988856,-0.2247396,-0.09240896,-0.34148896,-0.09430107,-0.3265683,0.20761514,1.0239028
1717,0.2332764,-0.5968653,-0.5751308,-0.9861178,-0.7622827,-0.10890183,-0.21680714,-0.6936759,-0.053239964,0.64421314
1727,0.019448264,-0.64306426,-0.7503137,-0.6621132,-0.24154775,-0.5009928,0.67395276,-0.4306276,-0.59660697,0.82749355
1747,-0.3399419,-0.6985604,-0.9716555,-0.79114276,-0.81065977,-0.6855607,0.28137395,-0.41400608,-0.14396767,0.12171612
1767,-0.14676258,-0.5835395,-0.55835766,-0.8070721,-0.4457555,-0.5281881,0.334871,-0.94318867,-0.11484589,0.54830456
1777,-0.18990067,-0.22837532,-1.322023,-0.6496648,-0.630268,-0.3925925,0.13268313,-0.7949516,-0.09724431,0.5097212
1787,-0.58700734,-0.042331476,-0.61359376,-0.53029764,-1.2258483,-1.2576106,0.5389417,0.30905953,0.22685403,0.37291273
1797,-0.1559312,-0.61294484,-1.1237766,-0.7944682,-0.83419144,-0.72892493,0.4924518,-0.56807244,-0.5981323,0.392849
1807,0.40092674,-0.057378657,-1.3825781,-0.29782498,-0.9937868,-0.5700033,0.17684314,-0.15946972,-0.5767777,0.41813874
1817,-0.3069598,-0.1080009,-1.205875,-0.45902634,-0.8060307,-0.15971895,0.15178666,-0.59912175,-0.75748724,-0.2599112
1827,-0.3297253,-0.48102486,-1.0980324,-0.9880343,-1.0492853,-0.9244224,0.12383473,-0.62290525,0.032049574,-0.16171575
1837,-0.13690962,-0.7497271,-0.77575225,-0.4372772,0.20353924,-0.53454894,0.23814654,-0.84674823,-0.12779078,0.73540455
1857,-0.11072616,-0.33097,-0.70327675,-0.6099303,-0.56476194,-0.95312744,0.3128486,-0.837398,-0.56298107,-0.27372327
1867,-0.16904418,-1.0553119,-0.75842464,-0.48132965,0.32830504,-0.0065838457,0.046562437,-0.7398571,-0.10129769,0.30415547
1877,0.33485708,-0.97506356,-0.7467239,-0.5951357,0.2735017,-0.16904661,0.16938362,-0.96134365,-0.45352894,0.5366156
1887,0.084928185,0.023127401,-1.1018037,0.085346095,-0.2314041,-0.6926535,-0.541462,-0.8956478,-0.18042465,0.34811822
1897,0.021955471,-0.71475834,-0.46388593,-0.8179625,-0.93196476,-1.0497705,0.62825376,-0.6461819,-0.099096484,-0.33510742
1907,-0.1948411,-0.4815824,-1.0970737,-1.1841747,-0.46309954,-0.27098295,0.3189858,-0.47566468,-0.21204305,0.89961886
1917,-0.33888116,-0.5247771,-0.9718124,-0.45362222,-0.34402075,0.053058386,0.012569529,-1.0079688,-0.727434,0.81780285
1927,0.13378578,-0.9338817,-1.2328393,-0.8705606,-0.98362595,-0.68447393,0.39270437,-0.05499418,-0.577177,0.09630292
1937,0.0047368407,-0.8538978,-1.0718309,-0.8821707,-0.2990695,-0.89275634,0.49828544,-0.35251045,-0.33272955,0.5691161
1947,0.04812417,-0.77762073,-1.076078,-1.016671,-0.7517987,-0.6459706,0.77339387,-0.15039414,-0.27369434,0.5670267
1957,-0.26196134,-0.65677834,-1.0554044,-0.8609318,-0.6705998,-0.7796968,0.58475584,-0.14118205,-0.3940864,0.57437736
1967,-0.28506306,-0.41131878,-1.1103154,-1.1474997,-0.19529703,-0.7099326,0.365715,-0.75786054,-0.012747362,0.18180539
1977,0.7037402,0.043499157,-0.70149034,-0.6738672,-0.024591941,-0.18624903,-0.31896156,-0.9703277,-0.48546743,0.068641104
1987,0.53242576,-0.24088122,-0.41948822,-0.55958253,-0.25765738,-0.44427344,-0.06331998,-0.85190547,-0.55126107,0.28394625
1997,0.6816747,-0.47613394,-0.92044145,-1.0822093,-1.0649122,-0.5009281,0.2773869,-0.54087824,-0.8570618,-0.116342254
2007,0.061306324,-0.38842338,-0.8702501,-0.63511264,-0.32420516,-0.2367916,0.44911158,-0.7891704,-0.18973804,0.17694668
2017,0.37304744,-0.5447515,-0.92770326,-0.78581613,-0.18352395,-0.3411613,0.3543273,-0.5356357,-0.018405762,0.57658166
2027,-0.12066164,-0.3745566,-1.1395742,-0.17905505,-0.3149908,-0.43983117,-0.2582041,-0.67845595,0.11588797,0.0749136
2037,0.24286036,-0.58546156,-1.0740612,-1.2452873,-0.20580246,-0.53378165,0.2889681,-0.40278414,0.1546522,0.40277484
2047,-0.26417333,-0.5782966,-0.842469,-0.5331616,-0.04579618,-0.6424516,0.4850603,-0.9956463,-0.24481769,0.53825885
2057,0.19847104,-0.7219434,-1.0364974,-0.76293737,-0.43737575,-0.3298911,0.36675534,-0.33221665,-0.38118345,0.7091707
2067,-0.05793164,-0.7038715,-1.001861,-0.8084321,-0.7840095,-0.8970092,0.6347207,-0.31599036,-0.66556174,0.45975783
2077,-0.11969947,-0.66997683,-0.99445194,-0.74071574,-0.5015094,-0.42346597,0.49825844,-0.54858136,-0.32887918,0.6247072
2087,0.23630743,-0.5569224,-1.1891412,-1.0801102,-0.42904386,-0.4452339,0.63179713,-0.18964455,-0.25344488,0.5172872
2097,-0.11339193,-0.54756385,-0.95560086,-0.97028196,-0.57308793,-0.5784106,0.2113968,-0.7590889,-0.2790799,-0.07148136
2107,0.70612746,-0.3333238,-0.54030573,-0.74966955,-0.45256272,-0.424458,-0.42235222,-0.7756142,-0.36676872,0.51031053
2117,-0.2926011,-0.8654523,-0.94456077,-0.81284934,-0.6912191,-0.7758258,0.5040763,-0.41543105,-0.48529917,-0.12469009
2127,-0.6277836,-0.8624833,-0.81933963,-0.8146688,-0.5490299,-0.37992868,0.06684028,-1.550117,0.67958516,0.5151564
2137,0.11533131,-0.5753588,-1.0734801,-1.0344154,-0.5912489,-0.72699845,0.64495385,-0.27633637,-0.36552602,0.46218538
2147,-0.22454475,-0.5731563,-0.7398847,-0.40708596,-0.06144235,-0.46700713,0.044608552,-0.797966,-0.6342278,0.18986551
2157,-0.2365221,-0.6925483,-1.1749319,-0.6869728,-0.46091586,-0.7558591,0.34979072,-0.9896281,0.75525683,0.022755696
2167,-0.2084191,-0.42500958,-1.0844167,-0.79643136,-0.7088512,-0.078865364,-0.11394506,-0.9698746,-0.45497897,0.0029489484
2177,0.10623527,-0.5785901,-0.9423681,-0.6960035,-0.52396655,-0.721589,0.52722794,-0.47391233,-0.18519035,0.029711964
2187,-0.26934364,-0.7156025,-1.4518268,-0.6782477,-0.41551474,-0.45507365,0.7183869,-0.034466103,-0.36528122,0.46168855
2197,-1.1397077,-0.9681669,-1.1263404,-0.3033388,-1.2718405,-0.12862873,0.4120078,-0.95032763,0.21927798,0.8659418
2207,0.20364597,-0.74980414,-1.0633063,-0.7844227,-0.33080703,-0.13037299,0.41184488,-0.017944872,-0.45076233,0.47488636
2217,-0.06828103,0.023069166,-0.21409675,-0.0057213125,-0.118485704,0.06915897,-0.10044759,-0.29627627,-0.08850664,0.080330625
2227,-0.329457,-0.8720002,-1.0635729,-1.0081155,-0.68300384,-1.0972135,0.3767333,0.15669957,0.083267465,0.07841651
2237,0.054072224,-0.4215909,-1.1645477,-0.80378646,-0.60738504,-0.5920839,0.5805578,-0.37959257,-0.31449914,0.7408524
2247,0.14244014,-0.84302026,-0.83781767,-0.63819873,-0.66461396,-0.5747542,0.3939813,-0.27970243,0.02532647,0.40354124
2257,0.25903562,-0.22759709,-0.4898792,-0.57651335,-0.49967176,-0.89213467,0.8270181,-0.7618952,-0.16963367,0.42674494
2267,0.033813972,-0.8680342,-0.71115875,-0.45605725,-0.7976972,-0.2832015,0.57872105,-0.6279603,-0.2103669,0.15179387
2277,-0.21606396,-0.11645162,-0.7241761,-0.20390077,-0.29859537,0.00855639,-0.092024855,-0.27857518,-0.19692913,0.34841353
2287,0.59446126,-1.1140524,-0.95318604,-0.8967471,-0.6206542,-0.2191346,0.14949557,-0.25737995,-0.3108938,0.16184373
2297,-0.5033434,-0.5416634,-0.7846304,-0.777644,-0.14020544,-0.5331271,0.34024587,-0.93595153,-0.51450986,0.2352346
2307,-0.21409546,-0.54699355,-0.7711637,-0.03685045,-0.3960112,-0.123306304,0.11166481,-1.1611263,-0.49152526,0.526909
2317,0.015086429,-0.932096,-0.63515306,-0.42617083,-0.7203737,-0.7453436,-0.44030225,-0.4647108,-0.2568259,-0.11990158
2327,0.45142877,-0.29106596,-0.72657245,-0.54678726,-0.48801005,-0.4156602,0.23618011,-1.0600673,-0.29526317,0.13007888
2337,-0.4127441,-1.0166208,-0.47183436,-0.6001557,-0.77699417,-0.86867577,0.039547622,-0.7780209,-0.037776943,0.0032743765
2347,0.26378214,-0.5817411,-0.9983403,-0.74637955,-0.9637664,-0.6249251,0.5453233,-0.43554112,-0.47126418,0.02334405
2357,-0.21471962,-0.69167835,-1.1289726,-1.0164013,-0.9151838,-0.91690165,0.44542906,-0.3692305,-0.3401954,0.26488253
2367,0.121423565,-0.34466428,-0.87656355,-0.6629361,-0.25487712,-0.43226683,0.187502,-0.79037696,-0.3887687,0.19495413
2377,0.3200157,-0.69592375,-0.7273205,-0.6025365,-0.4992558,-0.2447171,-0.0045185895,-1.0358554,-0.3478589,-0.0356319
2387,2.6774922E-4,-0.25567162,-0.707125,-0.26816988,-0.49336362,-0.6286754,0.058166943,-1.2031032,-0.57226104,-0.0846475
2397,-0.2551129,-0.49080703,-0.79504824,-0.9294947,-0.59497726,-0.53177583,0.58546233,-0.69000435,-0.03652053,0.34734163
2407,0.1486248,-0.67879003,-1.089756,-0.8104093,-0.60193825,-0.2980453,0.520874,-0.40101492,-0.36697173,0.5562166
2417,-0.5824161,-0.76510096,-0.60198283,-0.61014795,-0.6572919,-0.5304645,0.34945014,-0.5408052,-0.023734586,0.54878056
2427,-0.22890837,-0.6812005,-0.6977728,-0.77862906,-1.0297511,-1.1281917,0.10338838,-0.049421553,-0.43184063,-0.14359953
2437,-0.119932994,-0.70011264,-0.6060416,-1.0105999,-0.83429986,-0.7749465,0.5878371,-0.5449067,-0.15221985,0.13581136
2447,-0.27632034,-0.2896591,-0.8807597,-0.46616954,-0.6350426,-0.21836153,-0.047713,-1.0039306,-0.45801458,0.6512769
2457,-0.018048977,-0.6065715,-1.2352822,-0.45162982,-0.74864745,-0.301234,0.29218322,-0.52389127,-0.3383613,0.2673694
2467,-0.4173613,-0.6715504,-1.0709611,-0.8346459,-0.69731224,-0.76100767,0.5746277,-0.5224865,-0.5864042,0.12788418
2477,0.20183113,-0.28040537,-0.77591115,-0.55235165,0.28052267,-0.18107402,0.42387936,-0.7990723,-0.31147006,0.36420143
2487,-0.5420561,-0.4490581,-0.7079229,-0.39991835,-0.7594482,-0.33479825,1.0108681,-0.48527396,-0.5110612,0.12647864
2497,-0.4048467,-0.526903,-0.3733799,-0.42794958,-0.17557397,-0.57556206,0.30846497,-0.8680014,-0.59798396,0.9394943
2507,-0.31603175,-0.989374,-0.028384749,-0.7156192,-0.749565,-0.8986632,0.0597981,-1.0418596,-0.3154456,-0.12238015
2517,0.43500254,-0.44946134,-0.846586,-0.6974971,-0.47481743,-0.32137263,0.13588811,-0.8448918,-0.39715138,0.13487792
2527,0.34397036,-0.60100335,-1.0562072,-0.89819556,-0.59973645,-0.31938407,0.2241728,-0.60106766,-0.3686611,0.061160587
2537,0.17844091,-0.28672156,-0.41927525,-0.0802266,-0.22861229,-0.27988997,0.12192487,-0.743571,-0.49690852,0.80169314
2557,0.0044923048,-0.6884672,-0.6376468,-0.65723264,-1.4222932,-1.319267,-0.3623604,0.19584058,-0.28385878,-0.309703
2567,-0.2104001,-0.34490103,-0.9132381,-0.56142575,-0.78403914,-0.46113816,0.3093322,-0.70431143,-0.1915559,0.52183646
2577,0.12160243,-0.4572831,-0.7521218,-1.1948408,-0.55726063,-0.9101209,-0.002591945,-0.20177212,-0.31649986,0.21711545
2587,0.115609355,-0.54895276,-0.9440171,-0.33739614,-0.512606,-0.7340231,-0.007971898,-0.64737344,-0.32718763,0.34746554
2597,0.07014812,-0.3241381,-0.8661273,-0.27660096,-0.42767167,-0.05808297,-0.07998141,-1.2159444,-0.001169698,0.53611916
2607,-0.5132755,-0.6032331,-0.600304,-1.1502235,-0.8937688,-0.9994116,0.45875055,-0.4940386,-0.17373589,0.5726018
2617,-0.17405587,-0.8655355,-1.1029367,-0.8128608,-0.5562422,0.10170859,-0.20732278,-0.6897365,-0.19043507,0.29195338
2627,-0.028694998,-0.6717516,-0.7593785,-0.9060474,-0.5295463,-1.0382239,0.845642,0.32745105,-1.1243448,0.04893179
2637,0.027407732,-0.501686,-0.3195511,-1.3079245,-0.6234784,-0.627778,-0.16466416,-0.2327098,-0.37106755,0.16103064
2647,0.690841,-1.3586142,-0.5166484,-1.0886085,-0.5350797,-0.1675379,0.065867,-0.22609165,-0.28143498,-0.032043155
2657,0.053878654,-0.7596792,-0.70097,-0.96374,-0.6200364,-0.47698924,0.7611903,-0.80125296,0.21209136,-0.09664969
2667,0.49716598,-1.2994205,-0.6439735,-0.87463546,0.014259494,-0.14956771,-0.21144749,-0.08953077,-0.55498725,-0.02321367
2677,-0.22597328,-0.7710034,-1.1115544,-0.80811125,-0.89438206,-1.0317552,0.3286966,-0.23219581,-0.13817942,0.14262971
2687,-0.12016296,-0.35495725,-1.1063274,-1.1257583,-0.58157176,-0.29253608,0.34505808,-0.3857685,-0.15689453,0.83773375
2697,-0.04730926,-0.6946431,-0.7678628,-1.1150881,-0.901732,-1.081677,0.108240046,-0.12089827,0.20095551,6.6206435E-4
2707,-0.24678841,-0.573072,-0.90670013,-0.54106045,-0.7321753,-0.52906805,0.10472419,-0.8720815,-0.6839708,0.38648975
2717,-0.017211076,-0.4980343,-1.1555125,-0.72186655,-0.15644631,-0.24949116,0.0026431093,-0.6734422,-0.11213079,0.22269893
2727,0.02581089,-0.5707822,-0.7631557,-0.79550105,-1.0543749,-0.86871195,-0.115639895,-0.040975094,-0.48577315,5.9950066E-4
2737,-0.09021709,-0.30367154,-0.8613973,-0.20555027,-0.20017907,-0.64870805,0.0239393,-1.2420384,-0.38090658,0.43024185
2747,0.15114243,-0.8040864,-0.9223659,-0.8840687,-0.4667852,-0.46382266,0.5764161,-0.63442546,0.07128054,0.113992214
2757,0.25494733,-0.6882711,-0.73056906,-0.7263638,-0.9870383,-0.9976746,0.46245307,-0.37161574,-0.36935452,0.27584377
2767,-0.63220066,-0.56675076,-1.0710462,-0.96192014,-0.35385936,-0.31002554,0.21274315,-0.34023508,0.0027404411,0.21017164
2777,0.389006,-0.6265403,-0.6810797,-0.5181901,0.5744633,0.5006442,-0.7692023,-1.2028108,-0.26518163,0.47141364
2787,0.39721397,-0.27464783,-0.7993953,-0.68069375,-0.5843857,-0.2974723,0.11275295,-0.78451955,-0.48789546,0.09927896
2797,0.015959946,-0.5340662,-1.3363594,-0.77049756,-0.7850372,-0.35955656,0.56907743,-0.40440184,-0.26541463,0.58314174
2807,-0.005416451,-0.7695901,-0.4482993,-0.11574957,-0.21262413,-0.007072183,-0.18441851,-0.7056526,-0.19808336,0.3528539
2817,-0.022210134,-0.75829804,-0.57465297,-0.27529582,0.030171752,-0.15809679,-0.23421144,-0.5756144,-0.015507963,0.26110235
2827,-0.19052671,-0.78857374,-0.42963356,-0.38553038,-0.3776675,-0.4558616,-0.079521745,-0.7683158,-0.35588253,0.51553595
2837,0.15878826,-0.628587,-0.33962724,-0.9620591,-0.8798615,-1.0650909,0.38268706,-0.46515203,0.49665195,0.8781843
2847,0.43491596,-1.081803,-0.9084946,-0.7236805,-0.9266369,-0.67089605,0.14101966,-0.48548296,-0.5067372,0.12996273
2857,0.06767973,-0.53619504,-1.1483309,-0.77378523,-0.8072995,-0.8659932,0.53535825,-0.40876302,-0.06981804,-0.055372756
2867,0.37214556,-0.66348606,-1.1146739,-0.9206526,-0.5339752,-0.10629192,0.025012475,-0.66219366,-0.29613045,0.08460629
2877,0.06463561,-0.6180172,-0.7800478,-0.69409186,-0.23416671,-0.8472415,0.41563407,-0.6172416,-0.38376012,0.092799135
2887,-0.38942036,-0.5608834,-0.16917145,-1.2281659,-0.30623212,-0.7972087,0.86696386,-0.18926547,-0.47717038,0.3635131
2897,-0.4011685,-0.9388814,-0.81100005,-0.70371133,-0.31468806,-1.3815054,0.57911545,0.01824132,-0.21966475,0.29698816
2907,0.22585368,-0.3299688,-0.67897445,-0.26617822,-0.3310173,-0.6099851,0.0019529477,-1.1379474,0.40875107,0.43749523
2917,0.11426372,-0.7684182,-1.1150818,-0.7790087,-1.0342584,-0.5978721,0.4910868,-0.4410726,-0.29659268,0.29904312
2927,0.19822744,-1.2232906,-0.93237156,-0.9962524,-0.94397116,-0.47222367,0.55958486,-0.0093064485,-0.3193568,0.21041359
2937,0.37855175,-0.92708,-1.3021991,-0.9330031,-0.85368127,-0.89499146,0.13213736,-0.019500244,-0.2251813,0.26464856
2947,0.12576744,-0.7667044,-1.4835542,-0.7434968,-0.6993199,-0.44842428,0.21553133,-0.3025157,-0.5906756,0.08357679
2967,0.121452205,-0.71412754,-0.88967484,-1.001207,-0.7150422,-0.7859467,0.5932424,-0.34399223,-0.4300152,0.12710494
2977,-0.62753123,-1.0499213,-0.4810285,-0.5656811,-0.36163932,-0.22798492,0.5014563,-0.98115027,-0.4321361,0.35403126
2987,-0.025761904,-0.53836435,-1.3527703,-0.94018924,-0.7626402,-0.31629962,0.23482683,-0.4762313,0.022630591,0.11493761
2997,-0.21983784,-0.4383664,-1.0399071,-1.0976412,-1.2669069,-0.8977952,0.32323018,-0.40277758,-0.04972854,-0.23794645
3007,0.14004916,-0.4660829,-1.1571406,-0.74875814,-1.1931101,-0.8417306,0.51924807,-0.21351193,-0.27667043,-0.13968864
3017,0.45075575,-0.18654549,-0.6375097,-0.57462084,-0.27635628,-0.33400953,-0.14002626,-1.101265,-0.49618948,0.0027851446
3027,0.15724613,-0.3125529,-0.37857303,-0.4725864,-0.07198479,0.12197684,-0.024603836,-0.32595775,-0.17596503,-0.13809213
3037,-0.008200638,-0.7384625,-1.1355337,-0.8652552,-0.9782374,-0.6000367,0.5360419,-0.42371124,-0.39168817,0.120697394
3047,0.2895477,-0.6635639,-1.1973639,-0.7671564,-0.96199536,-0.36769035,0.27747226,-0.13343908,-0.028343901,-0.029575942
3057,0.016487164,-0.65371746,-1.0762769,-0.654181,-0.72819585,-0.7150393,0.2698116,-0.40894645,-0.26181307,0.044892725
3067,0.19374193,-0.616758,-1.0037578,-0.86006474,-1.0289418,-0.8928936,0.40167177,-0.4029033,0.23408334,0.07587446
3077,0.14405681,-1.2317157,-0.7748983,-0.97085917,-1.0358257,-0.7703273,0.5323101,-0.37224683,-0.29540512,0.03976069
3087,-0.008229121,-0.42433646,-1.3013593,-0.68361413,-0.5331014,-0.43087295,0.17537159,-0.6980732,-0.26449972,0.24556607
3097,-0.08372876,-0.9511004,-1.211404,-0.88303816,-0.6488257,-0.8054057,0.38209832,0.009348875,-0.16951327,0.4564701
3107,-0.14802109,-0.40268916,-1.1476587,-0.6175416,-0.6011647,-0.18174636,0.16985503,-0.70745474,-0.59393716,0.61137927
3117,0.06153987,-0.88619417,-1.2108988,-0.92701036,-0.29208785,-0.30488282,-0.0833845,-0.47439075,-0.54844123,-0.13419928
3127,-0.009819669,-0.6917057,-0.5642006,-0.40715706,-0.78815895,-1.48627,0.16012064,-0.45559746,-0.15920652,-0.09053784
3137,-0.15763529,-0.8866439,-1.3932765,-0.17070028,-0.77822167,0.03456864,0.52833545,-0.38292092,-0.591766,0.45312503
3147,-0.27046067,-0.45208308,-1.2880776,-0.86088264,-0.74101937,-0.34629712,0.34426868,-0.72539264,-0.7380378,0.6582106
3157,0.08550203,-0.7309482,-0.9752451,-0.8089534,-0.26061368,-0.44536313,0.1934488,-0.2666078,-0.06819236,0.77687407
3167,0.35328653,-0.52721983,-0.72825915,-0.79902524,-0.9906643,-0.90700835,0.6123754,-0.18681005,-0.5503674,0.112270504
3177,-0.14070882,-0.4618561,-0.5314354,-0.7006667,-0.42142025,-0.29034272,-0.37091836,-0.8877155,-0.43084687,0.07776052
3187,0.34819838,-0.15033391,-0.32378566,-0.6865575,-1.1448647,-1.2584128,0.758223,0.052315816,0.19670662,0.0903901
3197,-0.22498225,-0.75285804,-1.0768358,-0.468679,-0.3552249,-0.22595313,0.426305,-0.6761298,-0.5561369,0.48153707
3207,-0.044092298,-0.87126184,-0.47849718,-0.39878502,-0.99277467,-0.8946217,0.4808802,-0.31449047,-0.39414242,-0.6326459
3217,0.19060034,-0.5814666,-1.0776079,-0.83673346,-0.55197126,-0.676039,0.62300396,-0.006606521,-0.031902056,0.5004511
3237,-0.15204252,-0.13804087,-0.26274005,0.02767735,-0.059662554,-0.16206145,0.16041252,0.0032644481,-0.13437267,0.107804514
3247,0.036712907,-0.79693055,-0.94137454,-0.65009874,-0.23768798,-0.25030482,0.5492251,-0.5167123,-0.120673664,0.9786719
3257,-0.060587727,-0.6077413,-0.71570337,-0.4256496,-0.37881625,-0.10556212,0.32657626,-0.68822026,-0.502394,0.94578207
3267,-0.10800834,-0.46149006,-1.1243515,-0.80564654,-0.98261154,-0.61517084,0.20012769,-0.54813325,-0.20479903,-0.14056015
3277,0.047978885,-0.6848877,-0.86563194,-1.0396907,-0.6740519,-0.49182072,0.40134856,-0.2651764,-0.19278495,0.16539006
3287,-0.013814724,-0.07455728,-0.76633847,-1.3536569,-0.10130318,-0.36821565,0.016584288,-0.13910927,-0.46678013,0.75308204
3297,-0.16349837,-0.48704472,-0.22629325,-0.37232637,-0.64641845,-0.12131459,0.17664352,-0.34271133,-0.43636483,-0.2988705
3307,0.16454865,-0.7977967,-1.3111753,-0.9799062,-0.9345191,-0.97439677,0.47185284,0.067429304,-0.14211851,0.17300226
3317,-0.3116497,-0.51759624,-1.0374142,-0.9189245,-1.0536062,-0.8754586,0.44514725,-0.3598487,-0.16964261,0.029856121
3327,0.20515747,-0.82266104,-0.9749512,-0.6534238,-1.1888175,-0.18955633,-0.125458,-0.7605267,-0.008531613,0.064236805
3337,-0.116686866,-0.59492654,-0.7389437,-0.9010335,-0.9135973,-0.57764924,0.54517245,0.07626005,0.05144157,0.6133062
3347,0.05401699,-0.6587414,-1.1688496,-0.8677867,-0.8673295,-0.66536075,0.5530334,-0.37578052,-0.38049313,0.2561603
3357,-0.43331367,-0.66881466,-0.6553586,-0.9370918,-1.0276046,-1.1279714,0.29299697,-0.06526872,0.07902047,0.63651574
3367,0.3841619,-0.83903277,-0.96731114,-0.711982,-0.4271579,-0.3787218,-0.16604152,-0.5528861,-0.82157946,0.28106675
3377,0.116008244,-0.7632314,-0.82422096,-0.9588689,-0.87985927,-0.78401035,0.28797242,-0.22506633,-0.15314747,0.17413892
3387,0.03197938,-0.55395126,-0.8394765,-0.31810758,-0.35464475,-0.6514931,0.027066335,-0.9001162,0.012302215,0.39919153
